textual_description,label
"start entry cpp-coveralls-0.4.2/setup.py, import operating system module, use URL, end of entry",0
"start entry SQLAlchemy-1.4.40/setup.py, import operating system module, use operating system module call, use operating system module call, use operating system module call, end of entry",0
"start entry py-httpgrandpong-10.18/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry selfcvstrpong-6.28/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry cymruwhois-1.6/setup.py, use URL, use URL, end of entry",0
"start entry docstring_parser-0.14.1/setup.py, use URL, end of entry",0
"start entry kedro-viz-5.0.0/setup.py, import operating system module, use URL, end of entry",0
"start entry nox-poetry-1.0.1/setup.py, use URL, end of entry",0
"start entry databricks_api-0.8.0/setup.py, use URL, end of entry",0
"start entry shap-0.41.0/setup.py, import operating system module, import process module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry jdatetime-4.1.0/setup.py, use URL, end of entry",0
"start entry grpcio-status-1.47.0/setup.py, import operating system module, use URL, end of entry",0
"start entry matplotlib-flask-7.15.10/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry matplotlib-flask-7.15.10/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry libidos-0.1/setup.py, use long string, use base64 string, use base64 string, use long string, end of entry",1
"start entry django-extensions-3.2.0/setup.py, import operating system module, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry requests-cache-0.9.5/setup.py, use URL, end of entry",0
"start entry google-crc32c-1.3.0/setup.py, import operating system module, import file system module, use operating system module call, read sensitive information, use operating system module call, read sensitive information, end of entry",0
"start entry apache-airflow-backport-providers-http-2021.4.10/setup.py, import operating system module, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry nose-parallel-0.4.0/setup.py, use URL, end of entry",0
"start entry dumbyaml-0.9.3/setup.py, import operating system module, use URL, end of entry",0
"start entry pyyaml-selenium-1.15.3/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry pyyaml-selenium-1.15.3/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry warcio-1.7.4/setup.py, import operating system module, use URL, end of entry",0
"start entry gspread-formatting-1.0.6/setup.py, use URL, end of entry",0
"start entry proxybooster-1.0/setup.py, use base64 string, use long string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry py-mcultracraft-10.87/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry recurly-4.19.0/setup.py, use URL, end of entry",0
"start entry bencode3-0.1.0/setup.py, use URL, end of entry",0
"start entry linkml-1.3.2/setup.py, use URL, end of entry",0
"start entry altair_saver-0.5.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry pkginfo-1.8.3/setup.py, use URL, end of entry",0
"start entry py-intverpyw-8.14/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry sqlalchemy2-stubs-0.0.2a25/setup.py, import operating system module, end of entry",0
"start entry docxcompose-1.3.5/setup.py, use URL, end of entry",0
"start entry mo-future-6.2.21303/setup.py, use URL, end of entry",0
"start entry scavenger-py-1.0.2/setup.py, import network module, import network module, import operating system module, read sensitive information, use operating system module call, use URL, use network module call, end of entry",1
"start entry z3-solver-4.10.2.0/setup.py, import operating system module, import file system module, import process module, use operating system module call, use operating system module call, read sensitive information, use URL, end of entry",0
"start entry waiting-1.4.1/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry py-Ultroid-2022.6.6/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry anyascii-0.3.1/setup.py, use URL, end of entry",0
"start entry pytest-console-scripts-1.3.1/setup.py, import operating system module, use URL, end of entry",0
"start entry chex-0.1.4/setup.py, import operating system module, use URL, end of entry",0
"start entry mailjet_rest-1.3.4/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry cssmin-0.2.0/setup.py, use URL, end of entry",0
"start entry fs-s3fs-1.1.1/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry PyInquirer-1.0.3/setup.py, use URL, use URL, end of entry",0
"start entry PyVCF-0.6.8/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry s4cmd-2.1.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry xolotopgrabber-0.0.0/xolotopgrabber/__init__.py, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry libpywstrvm-7.15/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry textfsm-1.1.3/setup.py, use URL, end of entry",0
"start entry pynput-robocorp-fork-4.0.0/setup.py, import operating system module, use URL, evaluate code at run-time, end of entry",0
"start entry syslog-udp-1.0.0/setup.py, import network module, import network module, import operating system module, read sensitive information, use operating system module call, use network module call, end of entry",1
"start entry libsass-0.21.0/setup.py, import file system module, import process module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, use URL, end of entry",0
"start entry property-manager-3.0/setup.py, import operating system module, use URL, end of entry",0
"start entry Flask-PyMongo-2.3.0/setup.py, use URL, use URL, end of entry",0
"start entry pybboxes-0.1.5/setup.py, import operating system module, use URL, end of entry",0
"start entry odfpy-1.4.1/setup.py, use URL, end of entry",0
"start entry types-protobuf-3.19.22/setup.py, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry addict-2.4.0/setup.py, use URL, end of entry",0
"start entry APScheduler-3.9.1/setup.py, use URL, end of entry",0
"start entry docxtpl-0.16.4/setup.py, import operating system module, use URL, end of entry",0
"start entry pywebpush-1.14.0/setup.py, import operating system module, use URL, end of entry",0
